source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax_error,pmra_error,pmdec_error,ruwe,bp_g,bp_rp,pm,radial_velocity,radial_velocity_error,teff_gspphot,RAJ2000,DEJ2000,Simbad,main_id,main_type,other_types,radvel,radvel_err,sp_type,V,vtan,icrstogal,gal_cord,gal_X,gal_Y,gal_Z,abs_g
181182340687256960,Gaia DR3 181182340687256960,80.34065632818269,33.3854350164109,173.44423966288292,-1.9309615965670224,81.81550346109283,10.220180785105804,0.8474083530319358,-0.5434926158355087,-3.193325507387546,8.823997,8.810511,8.780613,0.024574004,0.018620154,0.027291734,0.030245159,0.022843827,1.0133388,,,,1721.5615,0.19194907,42.4796,0.34618747,33,4,291,295,295,31,0,0.043748576,,,,-0.0134859085,0.02989769,5.433176E-13,1.0877339E-13,0.99942863,-0.20464976,-0.29199162,0.33638835,,,,,0,,,,0.0433836,,,,0,0,0,1,0,1,1,0,0,0,3,0,0.06304263,173.64551,,,,,33,2,,,,13,0,1.7543035,31.050001,0.2304516,0.15478018,,4085193.4677475654,4209.147,970.5514,12,0,31,1.172376,5563500.894385657,2396.3828,2321.6245,283,0,2437321.7173367664,2927.9966,832.4196,18,0,32,NOT_AVAILABLE,3.2392457,,-0.16989146,,,,-0.04553591,,,522006571,0.08082043,0.37381423,-0.15715766,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,16,181182340687256960,80.34065632818269,33.3854350164109,173.44423966288292,-1.9309615965670224,0.8474083530319358,-0.5434926158355087,-3.193325507387546,8.823997,8.810511,8.780613,0.027291734,0.030245159,0.022843827,1.0133388,-0.0134859085,0.02989769,3.2392457,,,,05 21 21.7,+33 23 08,Simbad,HD  34760,Star,*|**|IR|UV,-1.8,9.2,B8,8.82,18.15702759764318,"(-1.1716866829050563, 0.13465205305775818, -0.039762716651646046)","(-1.1716866829050565, 0.13465205305775793, -0.03976271665164587)",-1.1716866829050565,0.13465205305775793,-0.03976271665164587,-1.5355392970386248
3441380311570070016,Gaia DR3 3441380311570070016,86.03291758875224,26.76882566771632,181.67669175875122,-1.4123995506371727,86.45248149044727,3.378383792709451,0.6135987565339466,0.7883837780485878,-3.6534500362830697,8.349902,8.849461,7.6492934,0.021150136,0.016878322,0.021502532,0.027908709,0.016675755,1.0033349,,,,784.872,0.1009361,9.237413,0.116156876,44,3,386,389,389,31,0,0.04238243,,,,0.49955845,1.2001672,1.2787463E-10,1.6769715E-10,0.9999948,-0.23225638,-0.815575,0.35049608,,,,,0,,,,0.70060873,7.317948,0.0057711974,13,0,0,0,1,0,1,1,0,0,0,0,0,0.016434396,169.00638,,,,,44,4,,,,29,0,1.4772109,28.536118,0.2749732,0.09839021,,3941239.1580770747,1497.9532,2631.083,2,0,42,1.2602879,8609657.447726289,1834.0051,4694.4565,373,0,6909407.527575215,2453.9526,2815.6238,0,0,42,NOT_AVAILABLE,3.7375455,,-0.47173095,,,,-0.4426244,-8.464647,0.15043487,1387061015,0.07842516,0.3497567,-0.29773214,,2016.0,1.2313929,555,0.91944647,279.19263,1,1,16,-1.8739711,,0.25,2.5,7500.0,963.98114,9,,,,,,,,,1636148068921376768,,,,20.648111,0.7146009,12,18,3441380311570070016,86.03291758875224,26.76882566771632,181.67669175875122,-1.4123995506371727,0.6135987565339466,0.7883837780485878,-3.6534500362830697,8.349902,8.849461,7.6492934,0.021502532,0.027908709,0.016675755,1.0033349,0.49955845,1.2001672,3.7375455,-8.464647,0.15043487,,05 44 07.9,+26 46 08,Simbad,HD 246821,Star,*|IR,-7.0,,F0,8.68,28.933143833344875,"(-1.6285367989663317, -0.04767077041998624, -0.04017043010478211)","(-1.6285367989663315, -0.04767077041998643, -0.04017043010478207)",-1.6285367989663315,-0.04767077041998643,-0.04017043010478207,-2.7106756458086814
182009134775597312,Gaia DR3 182009134775597312,79.78109122148292,33.92980864550169,172.73096715805758,-2.0024750988525337,81.38161579077823,10.795747615120554,0.8289450125995086,0.3300310962695968,-2.0347707929537946,9.172118,9.157709,9.146191,0.026595335,0.020480517,0.031634938,0.033572182,0.02276522,0.96073073,,,,1541.913,0.19253072,41.276073,-0.87577957,30,0,267,267,267,31,0,0.047825098,,,,-0.014409065,0.011518478,8.725724E-11,1.7469092E-11,1.7122811E-6,-0.48448685,-0.4358404,0.27636418,,,,,1,,,,0.025927544,,,,1,0,0,1,0,1,1,0,0,0,0,0,0.07232198,173.30675,,,,,31,0,,,,15,0,1.7635608,26.203465,0.30036142,-0.09611618,,2967107.199863727,3303.4438,898.18604,0,0,27,1.1660138,4037378.4477348477,1835.32,2199.8228,261,0,1740531.8980554095,1999.9971,870.2672,8,0,27,VARIABLE,2.0613618,,-0.11112038,,,,-0.07697696,,,848793618,0.124596305,0.26634607,-0.17628787,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,16,182009134775597312,79.78109122148292,33.92980864550169,172.73096715805758,-2.0024750988525337,0.8289450125995086,0.3300310962695968,-2.0347707929537946,9.172118,9.157709,9.146191,0.031634938,0.033572182,0.02276522,0.96073073,-0.014409065,0.011518478,2.0613618,,,,05 19 07.5,+33 55 47,Simbad,HD 242437,Star,*|IR,,,OB-,9.26,11.811963824217607,"(-1.1959263701688274, 0.15254476659928573, -0.04215318078722846)","(-1.1959263701688274, 0.15254476659928637, -0.042153180787228524)",-1.1959263701688274,0.15254476659928637,-0.042153180787228524,-1.23525338534661
3446200914143500160,Gaia DR3 3446200914143500160,81.78446429925891,30.208582048085596,176.76402066779838,-2.7020652368964186,82.8532148477682,6.97289175962099,1.1026219356017908,-0.7510468066060779,-4.653991713286567,5.6331773,5.74982,5.3725286,0.034895174,0.025362348,0.042237673,0.041644957,0.031660706,0.74946594,,,,2053.8687,0.24332401,77.51547,-5.40837,26,8,220,228,228,31,1,0.059095588,,,,0.11664295,0.37729168,5.140692E-13,2.8637877E-9,0.9999183,-0.42594433,-0.43885684,0.20866598,,,,,0,,,,0.26064873,5.2339563,0.0078063505,16,0,0,0,1,1,1,1,0,0,0,0,0,0.12062406,179.69849,,,,,26,7,,,,10,0,1.6688856,26.105177,0.3611944,0.06260419,,6.846818431456971E7,83062.48,824.2974,26,0,26,1.1864924,1.051176828049275E8,62684.934,1676.921,223,0,5.6253147628034525E7,183514.95,306.53168,24,0,24,NOT_AVAILABLE,4.714203,,-0.15320808,,,,-0.13469379,13.293208,0.38041916,760979157,0.2633782,0.29265016,-0.00972565,,2016.0,4.9901133,555,9.992007E-16,758.9272,1,0,16,,761.34393,0.0,3.0,13000.0,884.2828,13,,,,,,,,,1636148068921376768,,,,20.926722,1.3079394,15,16,3446200914143500160,81.78446429925891,30.208582048085596,176.76402066779838,-2.7020652368964186,1.1026219356017908,-0.7510468066060779,-4.653991713286567,5.6331773,5.74982,5.3725286,0.042237673,0.041644957,0.031660706,0.74946594,0.11664295,0.37729168,4.714203,13.293208,0.38041916,,05 27 08.3,+30 12 31,Simbad,HD  35600,Star,*|IR|UV,15.9,0.4,B9Ib,5.72,20.308378566639558,"(-0.9044763492500172, 0.05113784702973073, -0.04275486848746471)","(-0.9044763492500171, 0.051137847029730364, -0.042754868487464834)",-0.9044763492500171,0.051137847029730364,-0.042754868487464834,-4.154689559501172
3420193615854987904,Gaia DR3 3420193615854987904,76.47255074954498,26.42989418610403,177.17632188154883,-8.69861120002996,77.88544616333752,3.5577223422152886,3.5197554082588667,0.7397914091691794,-8.637604958119374,6.530441,6.6020517,6.3367066,0.03470537,0.020456418,0.030595513,0.043610793,0.027308652,1.0789633,5.0E-4,1.0E-4,0.0013,3452.523,0.20916161,74.606674,2.4394789,55,0,486,486,486,31,1,0.06766398,6.0E-4,1.0E-4,0.0014,0.07161093,0.2653451,5.1110304E-13,2.0866557E-9,0.9999925,-3.20194E-4,-0.7248741,0.5279438,,278.8041,276.9393,280.5095,1,3.0E-4,0.0,7.0E-4,0.19373417,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.004824529,135.4733,MARCS,2.8784,2.8729,2.8847,56,8,-4.0696,-4.1349,-3.5927,42,0,1.7009264,115.04156,0.15424083,-0.004750998,,3.123173848985703E7,20801.377,1501.4265,1,0,53,1.18209,4.600133171590634E7,10430.642,4410.211,470,0,2.314597503307707E7,11646.264,1987.4164,5,0,49,NOT_AVAILABLE,8.669228,,-0.34339324,,,,-0.3555049,,,219314735,0.019033693,0.5398948,-0.54085165,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,7398.091,7394.42,7401.816,,,,16,3420193615854987904,76.47255074954498,26.42989418610403,177.17632188154883,-8.69861120002996,3.5197554082588667,0.7397914091691794,-8.637604958119374,6.530441,6.6020517,6.3367066,0.030595513,0.043610793,0.027308652,1.0789633,0.07161093,0.2653451,8.669228,,,7398.091,05 05 53.4,+26 25 48,Simbad,HD  32656,Star,*|IR|UV,18.3,1.5,,6.61,11.69934450667809,"(-0.280501702051352, 0.013835022049325893, -0.04296800272370858)","(-0.280501702051352, 0.01383502204932588, -0.042968002723708626)",-0.280501702051352,0.01383502204932588,-0.042968002723708626,-0.7369965754136754
200812024858254720,Gaia DR3 200812024858254720,75.28068379415127,40.65217057341734,165.19647631070015,-0.8907130654221252,78.3186392074894,17.80791663695686,0.34689031816939336,-0.15602195867886987,-1.866389047392502,11.068212,11.180046,10.8372135,0.020003092,0.013901486,0.022502132,0.028136892,0.02272443,1.1600891,0.9416,0.9341,0.9489,2148.3335,0.16887076,47.152237,4.5040216,49,7,417,424,424,31,0,0.040420335,0.9914,0.984,0.9988,0.111834526,0.34283257,5.1188437E-13,1.0248038E-13,0.99996424,-0.09123673,-0.5773375,-0.0473984,,1940.3292,1391.7786,2179.4407,0,0.5074,0.5032,0.5114,0.23099804,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.0038007717,160.01762,A,3.6902,3.6113,3.9095,53,0,0.1612,-0.0524,0.3832,25,0,1.6719761,15.415887,0.10827821,0.16621566,,460679.02234259533,235.96317,1952.3345,0,0,49,1.1749663,704145.1073952458,189.1804,3722.0828,424,0,366667.7711412595,133.9127,2738.1104,0,0,49,NOT_AVAILABLE,1.872899,,0.15995769,,,,0.038696982,,,1515017932,0.013181367,0.016300272,-0.30494526,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,12434.746,12302.395,12560.547,,,,20,200812024858254720,75.28068379415127,40.65217057341734,165.19647631070015,-0.8907130654221252,0.34689031816939336,-0.15602195867886987,-1.866389047392502,11.068212,11.180046,10.8372135,0.022502132,0.028136892,0.02272443,1.1600891,0.111834526,0.34283257,1.872899,,,12434.746,05 01 07.3,+40 39 08,Simbad,HD 277270,Star,*|IR,,,B8,11.41,25.645773455084793,"(-2.786733449526135, 0.7364700880839412, -0.04481315477114822)","(-2.786733449526135, 0.7364700880839423, -0.04481315477114849)",-2.786733449526135,0.7364700880839423,-0.04481315477114849,-1.2308271065015006
182433791079705856,Gaia DR3 182433791079705856,82.03995188130882,33.31311325334408,174.3016837916013,-0.797232628023201,83.2501834248785,10.060154218119925,0.30382627935472084,0.5909992168298869,-2.3214699619766463,10.454864,10.694701,10.042678,0.014729568,0.011075571,0.016819075,0.018275464,0.013021183,0.8709907,1.7388,1.7355,1.7418,519.3746,0.08223297,8.836399,-3.020433,31,1,272,273,273,31,0,0.025490813,1.8602,1.8569,1.863,0.23983765,0.6520233,2.0383338E-10,2.7657315E-4,3.999898E-6,-0.31244218,-0.4702413,0.081996016,,2594.6582,2548.4087,2635.7163,0,0.9471,0.9452,0.9488,0.41218567,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.0758713,170.60843,OB,3.3775,3.3685,3.3948,32,0,0.242,0.1041,0.2911,14,0,1.601765,18.064386,0.20051692,0.12319779,,720338.2905083835,433.77063,1660.6433,0,0,29,1.1967791,1238800.1942585101,387.5409,3196.5664,271,0,762231.9213358342,223.65266,3408.1057,0,0,30,NOT_AVAILABLE,2.3955173,,0.027000811,,,,-0.005587147,,,563581663,0.17912386,0.1413017,-0.16737159,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17152.93,16960.691,17288.248,,,,17,182433791079705856,82.03995188130882,33.31311325334408,174.3016837916013,-0.797232628023201,0.30382627935472084,0.5909992168298869,-2.3214699619766463,10.454864,10.694701,10.042678,0.016819075,0.018275464,0.013021183,0.8709907,0.23983765,0.6520233,2.3955173,,,17152.93,05 28 09.6,+33 18 47,Simbad,HD 243827,Star,*|IR,71.0,10.0,B0.2III,10.7,37.45136014261706,"(-3.2747732223472283, 0.32676862551807484, -0.0457955293000748)","(-3.2747732223472275, 0.32676862551807656, -0.045795529300074606)",-3.2747732223472275,0.32676862551807656,-0.045795529300074606,-2.132009323446674
3442520127170919168,Gaia DR3 3442520127170919168,84.16583115929369,27.91173571614335,179.82756813532842,-2.2129896413096737,84.82996061477277,4.577098605305428,0.8429379516249632,-0.3002660219775162,-4.008608435355276,8.204005,8.277354,8.006055,0.0230032,0.017559052,0.027862247,0.028841764,0.020495163,0.9298159,1.0701,1.0668,1.0733,699.792,0.14035815,15.211952,-1.5552652,29,0,254,254,254,31,0,0.040679254,1.1065,1.1033,1.1097,0.073349,0.27129936,5.124462E-13,3.4777146E-9,0.999999,-0.40520236,-0.49806935,0.07462481,,1335.82,1294.8815,1372.5682,0,0.5804,0.5786,0.5823,0.19795036,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.11777688,173.24323,OB,3.4066,3.3869,3.4261,30,1,0.0591,0.0184,0.1129,13,0,1.6943383,30.253767,0.3641869,0.028044304,,6675366.935932986,6641.517,1005.0967,0,0,28,1.1829611,9847927.240573954,3969.796,2480.7136,251,0,4974348.326485707,2431.788,2045.5518,0,0,26,NOT_AVAILABLE,4.0198383,,-0.18987882,,,,-0.077194534,,,1680987833,0.03623278,0.044201147,-0.0033746301,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,18400.621,18294.96,18509.738,,,,17,3442520127170919168,84.16583115929369,27.91173571614335,179.82756813532842,-2.2129896413096737,0.8429379516249632,-0.3002660219775162,-4.008608435355276,8.204005,8.277354,8.006055,0.027862247,0.028841764,0.020495163,0.9298159,0.073349,0.27129936,4.0198383,,,18400.621,05 36 39.8,+27 54 43,Simbad,HD  36993,Star,*|IR|UV,48.0,23.9,B8,8.25,22.652001900683523,"(-1.1854367935993704, 0.0035675872747112924, -0.04580924720308455)","(-1.1854367935993706, 0.003567587274711513, -0.04580924720308456)",-1.1854367935993706,0.003567587274711513,-0.04580924720308456,-2.1670169623368754
253552127311547648,Gaia DR3 253552127311547648,67.90964909577897,44.93862981960673,158.42754812683228,-2.224317750426178,73.2185653168149,22.777917758848833,0.8270785324119737,-0.18193047486999514,-2.747567481660053,9.348291,9.414338,9.181238,0.016935965,0.008139958,0.019859266,0.022227341,0.013485002,1.0195408,1.0385,1.0337,1.0412,2560.1123,0.12546153,32.925037,0.75317895,82,6,718,724,724,31,1,0.031584814,1.0673,1.0628,1.0699,0.066046715,0.23309994,2.5445799E-9,5.0943055E-10,4.9933235E-5,0.15902703,0.013474767,0.50139624,,1139.4023,1000.2146,1198.5634,0,0.5637,0.5609,0.5652,0.16705322,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.02573068,157.2435,A,3.9941,3.9566,4.0803,88,1,0.0654,-0.0292,0.2005,17,0,1.7068391,41.646984,0.056773312,0.006043352,,2342511.626440664,1050.8351,2229.1904,0,0,78,1.1733642,3432656.654696205,679.96704,5048.269,716,0,1685244.50527405,295.61502,5700.808,0,0,78,NOT_AVAILABLE,2.7535841,,-0.23434818,,,,0.18755512,,,768522977,0.14127798,0.5979102,-0.08500887,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,19895.361,19645.559,19970.867,,,,18,253552127311547648,67.90964909577897,44.93862981960673,158.42754812683228,-2.224317750426178,0.8270785324119737,-0.18193047486999514,-2.747567481660053,9.348291,9.414338,9.181238,0.019859266,0.022227341,0.013485002,1.0195408,0.066046715,0.23309994,2.7535841,,,19895.361,04 31 38.3,+44 56 19,Simbad,BD+44   967,Star,*|**|IR|UV,,,B2,9.41,15.814126692092954,"(-1.1235362178501007, 0.44421469243610423, -0.046926520362137236)","(-1.1235362178501003, 0.44421469243610473, -0.046926520362137424)",-1.1235362178501003,0.44421469243610473,-0.046926520362137424,-1.0639752577154944
252601187189826944,Gaia DR3 252601187189826944,67.90690110101468,43.82904543671344,159.2372998348372,-2.9838220060536615,73.02273994029721,21.683237781176945,1.065132137499812,1.907362580853289,-1.420142595669303,8.608395,8.750408,8.316903,0.018817432,0.011639775,0.022239612,0.02375944,0.020001821,1.0248358,,,,1257.5164,0.122322224,19.122248,0.7513414,50,6,439,445,445,31,1,0.03494008,,,,0.14201355,0.43350506,5.1255197E-13,1.5342594E-9,0.9999444,-0.003072739,-0.450989,-0.0636195,,,,,1,,,,0.2914915,8.160041,0.013509738,4,0,0,0,1,1,1,1,0,0,0,0,0,0.013334499,98.66068,,,,,53,4,,,,17,0,1.6495196,47.893467,0.14069517,0.1776744,,4317711.077814089,1935.5066,2230.7913,26,0,49,1.1868682,6785610.163649409,1684.1082,4029.201,445,0,3735913.7293931595,1378.551,2710.0293,22,0,49,NOT_AVAILABLE,2.37799,,0.1965955,,,,0.37310782,-11.983624,2.1716652,1482713691,-0.02184701,-0.042079564,-0.3164214,,2016.0,9.85474,555,0.40992716,103.41435,1,1,5,,119.33516,0.0,4.0,14500.0,696.76227,4,,,,,,,,,1636148068921376768,,,,,,,17,252601187189826944,67.90690110101468,43.82904543671344,159.2372998348372,-2.9838220060536615,1.065132137499812,1.907362580853289,-1.420142595669303,8.608395,8.750408,8.316903,0.022239612,0.02375944,0.020001821,1.0248358,0.14201355,0.43350506,2.37799,-11.983624,2.1716652,,04 31 37.7,+43 49 44,Simbad,HD  28502,Star,*|IR|UV,,,A3,8.69,10.604742958621348,"(-0.8766883842494284, 0.3323697553598295, -0.04887091472557703)","(-0.8766883842494285, 0.33236975535982927, -0.04887091472557711)",-0.8766883842494285,0.33236975535982927,-0.04887091472557711,-1.2545875572423721
3408093730909972736,Gaia DR3 3408093730909972736,77.40461189346284,20.584857491187634,182.50853446902443,-11.406751730786052,78.21077367828622,-2.3404342683164643,3.826181874367571,-6.852483762678201,-7.06842575582224,9.082497,9.557716,8.419416,0.01636585,0.01006646,0.01569504,0.020912593,0.014138272,0.8845397,,,,409.6685,0.058274817,3.9816475,-2.7139573,32,4,276,280,280,31,1,0.030983157,,,,0.47521973,1.1383,6.306176E-11,1.02086295E-13,0.9999937,-0.03754277,-0.4119852,0.4478316,,,,,0,,,,0.6630802,8.13883,0.008057256,7,0,0,0,1,0,1,1,0,0,0,0,0,0.038111955,172.72374,,,,,33,0,,,,15,0,1.490325,243.78288,0.054953884,0.26534238,,2052722.1339135538,3144.689,652.7584,2,0,31,1.2433995,4384784.561574152,2152.302,2037.2534,277,0,3399317.062621618,4287.8755,792.77423,0,0,30,NOT_AVAILABLE,9.844754,,-0.21718596,,,,-0.28830874,3.9663188,0.66151226,164810985,-0.0017186289,0.51233673,-0.3330349,,2016.0,7.440727,555,0.13778083,195.95612,1,7,17,0.5930755,,0.25,4.0,7500.0,916.8197,13,,,,,,,,,1636148068921376768,,,,151.71716,3.78069,6,16,3408093730909972736,77.40461189346284,20.584857491187634,182.50853446902443,-11.406751730786052,3.826181874367571,-6.852483762678201,-7.06842575582224,9.082497,9.557716,8.419416,0.01569504,0.020912593,0.014138272,0.8845397,0.47521973,1.1383,9.844754,3.9663188,0.66151226,,05 09 37.1,+20 35 05,Simbad,HD 241110,Star,*|IR,33.44,4.29,A7,9.36,12.22173542083424,"(-0.2559492855892648, -0.011213184890249805, -0.05168935000722214)","(-0.25594928558926483, -0.011213184890249724, -0.05168935000722216)",-0.25594928558926483,-0.011213184890249724,-0.05168935000722216,1.9963250500414809
3441706243750932864,Gaia DR3 3441706243750932864,84.98251255146775,27.4822571894581,180.57722531270787,-1.8308363132911973,85.53838833310051,4.1206513729851295,0.5605905642582902,0.6041807452179795,-3.010980479500181,9.707198,9.901407,9.347287,0.021449352,0.014561427,0.02542567,0.029353892,0.014719981,1.0997862,,,,1215.2269,0.12765168,24.416231,2.8588984,49,9,422,431,431,31,1,0.041914046,,,,0.1942091,0.55412006,5.1074845E-13,3.4776992E-9,0.99999464,-0.30102044,-0.77782834,0.18732509,,,,,0,,,,0.35991096,,,,1,0,0,1,0,1,1,0,0,0,0,0,0.063345745,4.6137342,,,,,51,0,,,,36,0,1.6250432,22.048212,0.46761903,-0.060519252,,1495732.4041686447,1410.3827,1060.5153,0,0,47,1.1928129,2466423.383576911,1071.017,2302.88,400,0,1446249.385243325,2408.155,600.56323,0,0,46,VARIABLE,3.0709994,,-0.40786391,,,,-0.18593468,,,1360148638,-0.05032265,0.009522941,0.05152622,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,16,3441706243750932864,84.98251255146775,27.4822571894581,180.57722531270787,-1.8308363132911973,0.5605905642582902,0.6041807452179795,-3.010980479500181,9.707198,9.901407,9.347287,0.02542567,0.029353892,0.014719981,1.0997862,0.1942091,0.55412006,3.0709994,,,,05 39 55.8,+27 28 56,Simbad,HD 245950,Em*,*|Em*|IR,,,B3e,9.89,26.021214061907283,"(-1.782831986393972, -0.01796171685072856, -0.05699112002459489)","(-1.782831986393972, -0.017961716850728, -0.056991120024594805)",-1.782831986393972,-0.017961716850728,-0.056991120024594805,-1.5495730823349998
233780125099961472,Gaia DR3 233780125099961472,64.33238115375788,46.21766602226789,155.758671735053,-3.1164120874357097,70.77371372854809,24.476936565264577,0.9485554892889544,-0.3944523835607725,-1.7621829305637176,6.9602084,7.1838684,6.551929,0.019460538,0.014511807,0.024070412,0.025112445,0.017569227,1.0163546,,,,836.22614,0.13709907,18.688797,0.40964773,32,1,278,279,279,31,1,0.03550207,,,,0.22365999,0.6319394,5.117708E-13,3.613954E-9,0.9999609,0.106856525,-0.05185855,0.3298556,,,,,0,,,,0.40827942,6.345928,0.0049895034,20,0,0,0,1,0,1,1,0,0,0,0,0,0.009602034,15.861259,,,,,37,4,,,,18,0,1.601254,39.40753,0.13060921,-0.032845996,,1.8275509683579303E7,11398.322,1603.3508,31,0,31,1.2032977,3.0964454657510813E7,9304.47,3327.9119,307,0,1.8983949843351565E7,21713.283,874.3012,31,0,31,NOT_AVAILABLE,1.805791,,-0.06657917,,,,0.09112401,-22.17447,0.17030053,729430809,0.156867,0.34333026,-0.19373582,,2016.0,1.7320652,555,0.41194084,504.3475,1,0,20,-0.06370974,,0.25,3.0,8000.0,895.3695,14,,,,,,,,,1636148068921376768,,,,57.455143,0.8195933,19,17,233780125099961472,64.33238115375788,46.21766602226789,155.758671735053,-3.1164120874357097,0.9485554892889544,-0.3944523835607725,-1.7621829305637176,6.9602084,7.1838684,6.551929,0.024070412,0.025112445,0.017569227,1.0163546,0.22365999,0.6319394,1.805791,-22.17447,0.17030053,,04 17 19.8,+46 13 04,Simbad,HD  26907,Star,*|**|IR|UV,,,A2,7.08,9.042704874649232,"(-0.9598550052006142, 0.43220841051984704, -0.057313290762228075)","(-0.9598550052006142, 0.432208410519847, -0.05731329076222815)",-0.9598550052006142,0.432208410519847,-0.05731329076222815,-3.1544778917884937
